StudyId,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,InvestigatorIds,InvestigatorNames,DateTimeOfScreenings,ScreeningDecisions,ScreeningStatus
448b65c3-5157-4572-92ef-80186ae57a05,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
e95e8f0d-d94e-4c82-8ec4-05d3245f19b4,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
faffa0b2-927e-4814-a5cf-b022fd265e03,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
65328d8b-a440-4691-bc46-944139119bf3,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
7a025cfd-dfab-45d5-973e-36c77189d118,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
292c0616-f8dc-42fa-9a24-1454fd3a9386,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
2c123f04-8294-4414-a610-4bbf960fdd5e,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
477dce9e-82cb-4603-a3a6-18fffcd59342,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
73bb35bd-0e07-49c2-8546-b237b32cf7d9,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
2ed15727-edaa-4f8d-a440-fda7fb3974f0,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,c722bf4d-a48d-4af5-afad-c92beb84f91f;07af57e6-e399-4c29-b248-7283b0e63f1a,Mala Karmakar;Christopher Sena,2023-09-13 13:23:00;2023-09-13 13:26:44,Excluded;Excluded,Excluded
881ec560-7d99-4767-90a7-4444c4cdbe9b,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
a7e0d4bc-8ffa-46f3-a8f6-70349fd0f563,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
9599d365-da99-439f-981e-33cb3772ec5b,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
c130eac4-2c38-4166-b6dd-b6c8e3c7dbc2,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
2b6e2a17-49b8-4e13-b59b-7048118464a9,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
1a4548ad-dd76-4a50-99cf-d3808518c906,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
81b597fb-5d82-49e7-be71-1ac7a62823c7,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
ac996f1e-ce2c-4599-8edd-482a3524df9d,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
15da9459-df7b-4833-a8b2-dcad55acefc6,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
1f022654-296a-43ce-b314-95cb1cb74a24,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,dc46ca91-f68a-4a61-b4f4-e26c16a2d1a1,Olena Maksym,2023-10-10 10:59:44,Included,InsufficientlyScreened
a3a5ceea-11f9-4123-96eb-6e343e42c13b,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
72fd033b-2404-4f28-81ea-ac705ca75fed,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
706d2773-ecc2-4727-a75a-c360f9db6033,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
104cb319-854b-4c03-a132-e7e6587c6056,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
fce23869-d564-4df6-892e-27a6338648cc,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
f958cc7c-b02e-4ec2-b27a-cc1059c5aa6d,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
6862b094-1784-4cb5-9acc-4d21a2cfa1fe,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
73fcd992-b2ab-4ff4-afb6-2c554df67f8b,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
a88d8193-a085-41b5-8803-cd12d6544a2b,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
82d103af-147a-4348-ab0f-ab137d37b6a2,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
75f1c534-4caf-4889-939c-dec043e619ad,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
a9200836-925f-4c0d-b8f0-78007ee65774,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
c3717199-6569-4c5b-bf87-68e0ebc4d204,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
dc9bf967-db71-41de-809d-e46a421c06a0,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
11f05931-5025-4424-ab18-af587f6de62e,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
8b622884-5681-495f-8ab5-682695626329,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
99b66384-303c-4529-ac16-d35a2f7e6ad4,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
b6077d13-a85e-445b-8ef9-57f57ff6dd6f,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
63c6c4bc-ef3a-495c-970b-253a9a2b4ac3,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,,,,,InsufficientlyScreened
